id_pedido,id_entrega,fecha_pedido,dia_semana_pedido,fecha_entrega,dia_semana_entrega,id_cliente,tipo_cliente,nombre_cliente,id_producto,producto,formato_envase,cantidad,precio_unitario,descuento,precio_total,promocion,metodo_pago,ruta,id_conductor,estado_entrega,provincia_envio,distrito_envio,coordenadas_envio,humedad_percent,viento_kmh,precipitacion_mm,gasto_publicidad,inflacion_mensual,media_movil_7d,media_movil_30d
PED016019,ENT-00016019,2024-10-08,Martes,2024-10-11,Viernes,PJ_666943,Bodega,Bodega San José Chaupimarca,P009,Sprite 500ml,vidrio,12,2.57,0.15,26.23,2x1,Plin,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.63704, -76.296073)",61.0,12.3,1.4,3249.06,0.182,105.13,136.87
PED016020,ENT-00016020,2024-10-08,Martes,2024-10-11,Viernes,PJ_666943,Bodega,Bodega San José Chaupimarca,P002,Inca Kola 500ml,vidrio,37,3.16,0.0,117.05,promo verano,Plin,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.636363, -76.301566)",58.3,13.8,1.9,4789.56,0.1,156.7,115.62
PED016021,ENT-00016021,2024-10-08,Martes,2024-10-11,Viernes,PJ_666943,Bodega,Bodega San José Chaupimarca,P010,Fanta 2L,PET,37,9.53,0.15,299.85,descuento por volumen,Plin,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.643775, -76.292532)",100.0,23.4,2.6,2599.75,0.351,115.42,130.62
PED016022,ENT-00016022,2024-10-08,Martes,2024-10-10,Jueves,PJ_968822,Restaurante,Restaurante San Fernando Vicco,P002,Inca Kola 500ml,vidrio,25,3.15,0.05,74.76,ninguna,contraentrega,Ruta_12,CON002,entregado,Pasco,Vicco,"(-10.689057, -76.284761)",58.5,9.1,4.3,1672.24,0.3,135.51,154.77
PED016023,ENT-00016023,2024-10-08,Martes,2024-10-10,Jueves,PJ_968822,Restaurante,Restaurante San Fernando Vicco,P005,Agua San Luis 500ml,PET,25,1.76,0.0,44.04,combo familiar,contraentrega,Ruta_12,CON002,entregado,Pasco,Vicco,"(-10.679984, -76.28311)",38.1,22.5,4.7,3780.35,0.466,96.89,126.84
PED016024,ENT-00016024,2024-10-08,Martes,2024-10-10,Jueves,PJ_968822,Restaurante,Restaurante San Fernando Vicco,P001,Coca-Cola 500ml,PET,37,2.95,0.1,98.36,descuento por volumen,efectivo,Ruta_12,CON002,retrasado,Pasco,Vicco,"(-10.696797, -76.27162)",76.1,13.4,3.5,3638.83,0.223,106.28,116.38
PED016025,ENT-00016025,2024-10-08,Martes,2024-10-10,Jueves,PJ_387375,Kiosko,Kiosko Central Constitución 1,P006,Coca-Cola 2L,PET,25,9.89,0.0,247.23,2x1,efectivo,Ruta_03,CON003,entregado,Oxapampa,Constitución,"(-10.579922, -76.378005)",71.5,16.0,0.0,3636.81,0.319,152.27,100.54
PED016026,ENT-00016026,2024-10-08,Martes,2024-10-10,Jueves,PJ_387375,Kiosko,Kiosko Central Constitución 1,P004,Fanta 500ml,vidrio,6,2.15,0.0,12.91,2x1,tarjeta crédito,Ruta_03,CON003,entregado,Oxapampa,Constitución,"(-10.548067, -76.405357)",55.4,6.7,1.8,1696.43,0.363,131.01,134.79
PED016027,ENT-00016027,2024-10-08,Martes,2024-10-10,Jueves,PJ_387375,Kiosko,Kiosko Central Constitución 1,P002,Inca Kola 500ml,vidrio,12,3.32,0.0,39.81,sin_promocion,tarjeta crédito,Ruta_03,CON003,entregado,Oxapampa,Constitución,"(-10.558509, -76.403342)",83.2,17.1,0.1,2760.71,0.349,108.5,142.96
PED016028,ENT-00016028,2024-10-08,Martes,2024-10-10,Jueves,PJ_673060,Restaurante,Restaurante El Mirador Huariaca,P002,Inca Kola 500ml,vidrio,25,3.1,0.25,106.59,2x1,contraentrega,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.714008, -76.219671)",54.0,19.5,0.6,2754.28,0.433,103.56,109.79
PED016029,ENT-00016029,2024-10-08,Martes,2024-10-10,Jueves,PJ_673060,Restaurante,Restaurante El Mirador Huariaca,P003,Sprite 2L,PET,37,9.66,0.05,339.54,sin_promocion,Yape,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.724744, -76.219626)",72.5,14.2,3.7,2861.02,0.276,148.66,139.07
PED016030,ENT-00016030,2024-10-08,Martes,2024-10-10,Jueves,PJ_409366,Bodega,Bodega San Martín Chaupimarca 1,P010,Fanta 2L,PET,12,8.56,0.05,97.6,envío gratis,transferencia,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.639328, -76.290551)",71.0,8.2,0.0,2545.93,0.294,124.68,111.09
PED016031,ENT-00016031,2024-10-08,Martes,2024-10-10,Jueves,PJ_409366,Bodega,Bodega San Martín Chaupimarca 1,P007,Inca Kola 2L,PET,37,9.85,0.05,346.13,2x1,Plin,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.632088, -76.293462)",65.7,22.0,3.4,2112.67,0.413,134.57,124.6
PED016032,ENT-00016032,2024-10-08,Martes,2024-10-10,Jueves,PJ_409366,Bodega,Bodega San Martín Chaupimarca 1,P004,Fanta 500ml,vidrio,50,2.18,0.05,103.5,sin_promocion,tarjeta débito,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.637483, -76.294536)",64.1,6.1,1.5,3168.36,0.389,107.6,121.88
PED016033,ENT-00016033,2024-10-08,Martes,2024-10-10,Jueves,PN_704782,Persona Natural,Faustino Madrigal-Arranz,P003,Sprite 2L,PET,12,9.02,0.05,102.8,combo familiar,efectivo,Ruta_18,CON008,entregado,Oxapampa,Oxapampa,"(-10.20517, -75.867808)",58.7,14.2,0.3,3741.71,0.41,143.0,140.7
PED016034,ENT-00016034,2024-10-08,Martes,2024-10-10,Jueves,PN_704782,Persona Natural,Faustino Madrigal-Arranz,P001,Coca-Cola 500ml,PET,2,2.26,0.05,4.29,envío gratis,transferencia,Ruta_18,CON008,entregado,Oxapampa,Oxapampa,"(-10.210458, -75.854945)",63.8,12.5,0.6,3664.36,0.312,124.69,132.72
PED016035,ENT-00016035,2024-10-08,Martes,2024-10-10,Jueves,PN_704782,Persona Natural,Faustino Madrigal-Arranz,P005,Agua San Luis 500ml,PET,1,2.11,0.1,1.9,combo familiar,contraentrega,Ruta_18,CON008,entregado,Oxapampa,Oxapampa,"(-10.205787, -75.861579)",77.8,14.5,1.3,3889.92,0.351,133.96,141.28
PED016036,ENT-00016036,2024-10-08,Martes,2024-10-11,Viernes,PJ_633366,Bodega,Bodega Santa Rosa Pallanchacra,P003,Sprite 2L,PET,25,10.19,0.05,242.04,2x1,efectivo,Ruta_11,CON001,entregado,Pasco,Pallanchacra,"(-10.637528, -76.292884)",82.5,20.5,1.6,2176.04,0.223,130.42,140.67
PED016037,ENT-00016037,2024-10-08,Martes,2024-10-11,Viernes,PN_960692,Persona Natural,Guiomar José Antonio Codina Montserrat,P003,Sprite 2L,PET,1,9.22,0.1,8.3,descuento temporada,tarjeta crédito,Ruta_12,CON002,entregado,Pasco,Paucartambo,"(-10.769032, -76.380736)",53.2,0.0,0.7,3003.54,0.294,142.06,138.47
PED016038,ENT-00016038,2024-10-08,Martes,2024-10-11,Viernes,PN_960692,Persona Natural,Guiomar José Antonio Codina Montserrat,P010,Fanta 2L,PET,2,8.93,0.0,17.86,regalo,efectivo,Ruta_12,CON002,entregado,Pasco,Paucartambo,"(-10.744942, -76.404202)",70.5,5.8,0.1,2489.98,0.427,108.22,116.0
PED016039,ENT-00016039,2024-10-08,Martes,2024-10-11,Viernes,PN_960692,Persona Natural,Guiomar José Antonio Codina Montserrat,P009,Sprite 500ml,vidrio,2,2.16,0.0,4.32,descuento por volumen,contraentrega,Ruta_12,CON002,entregado,Pasco,Paucartambo,"(-10.729467, -76.335003)",76.6,10.2,0.4,3969.97,0.351,141.94,118.68
PED016040,ENT-00016040,2024-10-08,Martes,2024-10-11,Viernes,PJ_778305,Kiosko,Kiosko Central Paucar,P003,Sprite 2L,PET,25,8.72,0.1,196.17,descuento por volumen,transferencia,Ruta_05,CON005,entregado,Daniel Alcides Carrión,Paucar,"(-10.446892, -76.353268)",69.6,9.8,0.0,500.0,0.372,123.69,123.16
PED016041,ENT-00016041,2024-10-08,Martes,2024-10-11,Viernes,PJ_778305,Kiosko,Kiosko Central Paucar,P009,Sprite 500ml,vidrio,6,2.37,0.0,14.22,descuento temporada,tarjeta crédito,RUTA_EXTRA,SIN_CONDUCTOR,entregado,Daniel Alcides Carrión,Paucar,"(-10.469125, -76.372094)",78.4,13.0,5.6,2695.15,0.51,138.65,120.8
PED016042,ENT-00016042,2024-10-08,Martes,2024-10-10,Jueves,PJ_303788,Bar,Bar El Rinconcito San Pedro de Pillao,P009,Sprite 500ml,vidrio,50,2.39,0.15,101.49,descuento temporada,contraentrega,Ruta_27,CON007,entregado,Daniel Alcides Carrión,San Pedro de Pillao,"(-10.651535, -76.329223)",68.7,12.5,3.2,500.37,0.519,122.43,159.83
PED016043,ENT-00016043,2024-10-08,Martes,2024-10-11,Viernes,PN_870246,Persona Natural,Susana Bou-Rozas,P002,Inca Kola 500ml,vidrio,12,2.88,0.0,34.51,ninguna,tarjeta crédito,Ruta_05,CON005,entregado,Daniel Alcides Carrión,Paucar,"(-10.453197, -76.377186)",57.0,100.0,0.5,2368.96,0.414,173.6,122.29
PED016044,ENT-00016044,2024-10-08,Martes,2024-10-11,Viernes,PN_870246,Persona Natural,Susana Bou-Rozas,P009,Sprite 500ml,vidrio,12,2.18,0.1,23.57,descuento temporada,Yape,Ruta_05,CON005,entregado,Daniel Alcides Carrión,Paucar,"(-10.468273, -76.365922)",47.1,15.5,0.6,3863.41,0.286,139.09,136.19
PED016045,ENT-00016045,2024-10-08,Martes,2024-10-10,Jueves,PN_202892,Persona Natural,Consuelo Manso Escamilla,P009,Sprite 500ml,vidrio,2,2.26,0.0,4.52,descuento temporada,efectivo,Ruta_13,CON003,entregado,Pasco,San Francisco de Asís de Yarusyacán,"(-10.802288, -76.064363)",87.5,16.1,6.8,2780.2,0.339,110.89,117.68
PED016046,ENT-00016046,2024-10-08,Martes,2024-10-11,Viernes,PJ_470002,Supermercado,Wong San Francisco de Asís de Yarusyacán,P005,Agua San Luis 500ml,PET,302,2.15,0.05,616.08,ninguna,Yape,Ruta_13,CON003,entregado,Pasco,San Francisco de Asís de Yarusyacán,"(-10.804294, -76.053431)",79.5,13.6,0.0,696.17,0.365,117.45,154.28
PED016047,ENT-00016047,2024-10-08,Martes,2024-10-11,Viernes,PJ_470002,Supermercado,Wong San Francisco de Asís de Yarusyacán,P009,Sprite 500ml,vidrio,302,2.7,0.0,816.68,promo verano,Yape,Ruta_13,CON003,entregado,Pasco,San Francisco de Asís de Yarusyacán,"(-10.78303, -76.057966)",45.0,1.4,0.2,2549.94,0.481,119.77,140.77
PED016048,ENT-00016048,2024-10-08,Martes,2024-10-11,Viernes,PJ_943707,Bodega,Bodega El Progreso Oxapampa 2,P006,Coca-Cola 2L,PET,25,9.29,0.05,220.57,promo verano,tarjeta débito,Ruta_18,CON008,entregado,Oxapampa,Oxapampa,"(-10.199765, -75.863505)",52.9,14.9,2.9,2073.36,0.376,147.51,135.77
PED016049,ENT-00016049,2024-10-08,Martes,2024-10-10,Jueves,PJ_877518,Bodega,Bodega Santa Rosa Simón Bolívar,P004,Fanta 500ml,vidrio,12,2.12,0.05,24.13,descuento por volumen,Plin,Ruta_09,CON009,entregado,Pasco,Simón Bolívar,"(-10.408418, -76.031651)",95.0,15.2,1.5,3175.0,0.33,117.13,109.68
PED016050,ENT-00016050,2024-10-08,Martes,2024-10-10,Jueves,PJ_877518,Bodega,Bodega Santa Rosa Simón Bolívar,P010,Fanta 2L,PET,25,9.09,0.0,227.21,regalo,transferencia,Ruta_09,CON009,entregado,Pasco,Simón Bolívar,"(-10.402984, -76.025097)",67.7,10.1,1.0,1852.63,0.483,102.67,112.04
PED016051,ENT-00016051,2024-10-08,Martes,2024-10-10,Jueves,PJ_598736,Bodega,Bodega La Esperanza Chaupimarca 5,P009,Sprite 500ml,vidrio,37,2.59,0.1,86.22,sin_promocion,tarjeta débito,Ruta_17,CON007,retrasado,Pasco,Chaupimarca,"(-10.635701, -76.300276)",61.6,11.2,2.1,3265.4,0.32,116.01,113.48
PED016052,ENT-00016052,2024-10-08,Martes,2024-10-10,Jueves,PJ_598736,Bodega,Bodega La Esperanza Chaupimarca 5,P001,Coca-Cola 500ml,PET,37,2.67,0.0,98.85,ninguna,transferencia,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.635405, -76.29916)",49.2,10.1,0.8,1894.57,0.436,144.21,132.14
PED016053,ENT-00016053,2024-10-08,Martes,2024-10-11,Viernes,PJ_338988,Restaurante,Restaurante San Fernando Paucar,P004,Fanta 500ml,vidrio,25,2.7,0.0,67.49,sin_promocion,Plin,Ruta_05,CON005,entregado,Daniel Alcides Carrión,Paucar,"(-10.464032, -76.390655)",74.1,0.0,3.6,2208.75,0.281,148.24,120.95
PED016054,ENT-00016054,2024-10-08,Martes,2024-10-10,Jueves,PJ_211477,Restaurante,Restaurante Don Manuel Ticlacayán 1,P008,Agua San Luis 1L,PET,75,2.97,0.0,223.01,promo verano,transferencia,Ruta_28,CON008,entregado,Pasco,Ticlacayán,"(-10.497332, -76.322648)",59.9,2.9,4.1,2472.19,0.258,108.33,117.1
PED016055,ENT-00016055,2024-10-08,Martes,2024-10-11,Viernes,PJ_918056,Supermercado,Vivanda Oxapampa,P010,Fanta 2L,PET,151,9.04,0.05,1296.61,promo verano,efectivo,Ruta_18,CON008,entregado,Oxapampa,Oxapampa,"(-10.199653, -75.864053)",76.9,100.0,1.1,2907.38,0.256,102.83,131.16
PED016056,ENT-00016056,2024-10-08,Martes,2024-10-11,Viernes,PN_428977,Persona Natural,Dafne Urrutia-González,P008,Agua San Luis 1L,PET,1,2.77,0.05,2.63,sin_promocion,contraentrega,Ruta_12,CON002,entregado,Pasco,Paucartambo,"(-10.70445, -76.415497)",59.9,14.5,1.7,1836.61,0.254,116.38,132.53
PED016057,ENT-00016057,2024-10-08,Martes,2024-10-11,Viernes,PJ_363642,Bodega,Bodega La Economía Vicco 1,P004,Fanta 500ml,vidrio,50,2.59,0.15,163.03,2x1,contraentrega,Ruta_12,CON002,entregado,Pasco,Vicco,"(-10.665776, -76.309937)",83.5,18.6,2.9,2007.18,0.314,150.36,128.87
PED016058,ENT-00016058,2024-10-08,Martes,2024-10-11,Viernes,PJ_363642,Bodega,Bodega La Economía Vicco 1,P005,Agua San Luis 500ml,PET,25,1.99,0.2,39.87,descuento temporada,transferencia,Ruta_12,CON002,entregado,Pasco,Vicco,"(-10.670776, -76.280187)",59.5,3.5,0.3,3795.8,0.435,105.93,104.87
PED016059,ENT-00016059,2024-10-08,Martes,2024-10-11,Viernes,PJ_363642,Bodega,Bodega La Economía Vicco 1,P008,Agua San Luis 1L,PET,25,2.77,0.05,65.79,descuento temporada,Yape,Ruta_12,CON002,entregado,Pasco,Vicco,"(-10.668082, -76.277377)",57.5,20.2,0.6,1162.38,0.259,137.82,122.6
PED016060,ENT-00016060,2024-10-08,Martes,2024-10-11,Viernes,PJ_363642,Bodega,Bodega La Economía Vicco 1,P010,Fanta 2L,PET,25,7.89,0.0,197.18,combo familiar,efectivo,Ruta_12,CON002,entregado,Pasco,Vicco,"(-10.67758, -76.295669)",53.2,7.0,8.6,1775.98,0.369,114.75,130.01
PED016061,ENT-00016061,2024-10-08,Martes,2024-10-10,Jueves,PN_206255,Persona Natural,Patricio Dávila Morcillo,P008,Agua San Luis 1L,PET,2,2.43,0.05,4.61,sin_promocion,efectivo,Ruta_05,CON005,entregado,Daniel Alcides Carrión,Paucar,"(-10.456908, -76.367303)",65.1,18.9,5.9,2427.61,0.278,138.07,133.43
PED016062,ENT-00016062,2024-10-08,Martes,2024-10-11,Viernes,PJ_932806,Supermercado,Wong Goyllarisquizga,P005,Agua San Luis 500ml,PET,151,2.05,0.0,310.28,sin_promocion,tarjeta crédito,Ruta_09,SIN_CONDUCTOR,entregado,Daniel Alcides Carrión,Goyllarisquizga,"(-10.578141, -76.07121)",75.5,9.8,4.3,1975.67,0.286,151.15,88.41
PED016063,ENT-00016063,2024-10-08,Martes,2024-10-11,Viernes,PN_792846,Persona Natural,Nélida Nadia Cañellas Mateu,P008,Agua San Luis 1L,PET,2,2.72,0.15,4.62,descuento temporada,tarjeta débito,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.644292, -76.301541)",42.9,24.5,2.0,1822.14,0.257,128.15,131.05
PED016064,ENT-00016064,2024-10-08,Martes,2024-10-11,Viernes,PJ_117424,Bodega,Bodega Don Pedro Ticlacayán,P002,Inca Kola 500ml,vidrio,25,3.06,0.1,68.91,envío gratis,Yape,Ruta_28,CON008,entregado,Pasco,Ticlacayán,"(-10.513654, -76.286584)",85.0,11.5,1.1,3078.88,0.409,113.24,102.7
PED016065,ENT-00016065,2024-10-08,Martes,2024-10-11,Viernes,PJ_117424,Bodega,Bodega Don Pedro Ticlacayán,P008,Agua San Luis 1L,PET,25,2.8,0.05,66.51,2x1,tarjeta crédito,Ruta_28,CON008,entregado,Pasco,Ticlacayán,"(-10.511284, -76.284633)",52.3,10.1,0.3,3738.26,0.307,115.49,141.55
PED016066,ENT-00016066,2024-10-08,Martes,2024-10-11,Viernes,PJ_117424,Bodega,Bodega Don Pedro Ticlacayán,P005,Agua San Luis 500ml,PET,12,2.11,0.1,22.81,ninguna,tarjeta crédito,SIN_RUTA,CON008,entregado,Pasco,Ticlacayán,"(-10.490147, -76.307117)",47.8,5.4,0.1,1920.15,0.423,132.38,123.21
PED016067,ENT-00016067,2024-10-08,Martes,2024-10-10,Jueves,PJ_714223,Restaurante,Restaurante La Cabaña Villa Rica,P005,Agua San Luis 500ml,PET,25,2.04,0.05,48.54,envío gratis,contraentrega,Ruta_26,CON006,entregado,Oxapampa,Villa Rica,"(-10.210673, -75.906594)",54.3,0.0,5.2,3261.35,0.266,130.77,82.75
PED016068,ENT-00016068,2024-10-08,Martes,2024-10-10,Jueves,PJ_714223,Restaurante,Restaurante La Cabaña Villa Rica,P002,Inca Kola 500ml,vidrio,25,2.77,0.15,58.89,descuento por volumen,Plin,Ruta_26,CON006,entregado,Oxapampa,Villa Rica,"(-10.198636, -75.90088)",62.5,8.0,1.7,2847.1,0.375,91.95,125.27
PED016069,ENT-00016069,2024-10-08,Martes,2024-10-10,Jueves,PJ_636788,Supermercado,Plaza Vea Chaupimarca,P007,Inca Kola 2L,PET,302,9.44,0.0,2849.62,sin_promocion,contraentrega,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.635888, -76.302166)",94.4,14.2,0.4,2381.76,0.431,164.46,114.12
PED016070,ENT-00016070,2024-10-08,Martes,2024-10-10,Jueves,PJ_636788,Supermercado,Plaza Vea Chaupimarca,P004,Fanta 500ml,vidrio,302,2.08,0.05,595.46,regalo,Plin,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.643009, -76.301327)",56.5,18.6,5.9,1871.78,0.344,108.35,126.12
PED016071,ENT-00016071,2024-10-08,Martes,2024-10-10,Jueves,PJ_636788,Supermercado,Plaza Vea Chaupimarca,P006,Coca-Cola 2L,PET,302,8.34,0.0,2519.67,promo verano,Plin,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.63284, -76.299945)",84.4,9.0,3.7,3198.8,0.446,143.09,145.42
PED016072,ENT-00016072,2024-10-08,Martes,2024-10-10,Jueves,PJ_614918,Restaurante,Restaurante El Mirador Chacayán,P009,Sprite 500ml,vidrio,25,2.62,0.0,65.58,descuento por volumen,Plin,Ruta_11,CON001,entregado,Daniel Alcides Carrión,Chacayán,"(-10.539429, -76.161143)",100.0,6.6,1.3,3002.3,0.234,136.35,131.38
PED016073,ENT-00016073,2024-10-08,Martes,2024-10-10,Jueves,PJ_614918,Restaurante,Restaurante El Mirador Chacayán,P002,Inca Kola 500ml,vidrio,25,2.59,0.05,61.53,sin_promocion,efectivo,Ruta_11,CON001,entregado,Daniel Alcides Carrión,Chacayán,"(-10.607448, -76.144856)",35.8,8.2,0.4,3659.43,0.294,91.79,95.59
PED016074,ENT-00016074,2024-10-08,Martes,2024-10-10,Jueves,PJ_614918,Restaurante,Restaurante El Mirador Chacayán,P004,Fanta 500ml,vidrio,37,2.22,0.15,69.96,promo verano,Plin,Ruta_11,CON001,entregado,Daniel Alcides Carrión,Chacayán,"(-10.617581, -76.132753)",72.5,17.5,0.4,1716.5,0.223,101.06,132.71
PED016075,ENT-00016075,2024-10-08,Martes,2024-10-10,Jueves,PJ_614918,Restaurante,Restaurante El Mirador Chacayán,P005,Agua San Luis 500ml,PET,37,2.03,0.15,63.87,ninguna,tarjeta crédito,Ruta_11,CON001,entregado,Daniel Alcides Carrión,Chacayán,"(-10.583048, -76.163014)",64.0,8.5,1.7,2511.22,0.279,138.71,114.61
PED016076,ENT-00016076,2024-10-08,Martes,2024-10-11,Viernes,PJ_760491,Bodega,Bodega La Esperanza Chaupimarca 4,P002,Inca Kola 500ml,vidrio,12,2.93,0.05,33.35,descuento temporada,Yape,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.635785, -76.292491)",67.1,17.5,1.7,2756.9,0.369,98.26,103.39
PED016077,ENT-00016077,2024-10-08,Martes,2024-10-10,Jueves,PJ_998189,Restaurante,Restaurante El Dorado Simón Bolívar,P002,Inca Kola 500ml,vidrio,75,2.55,0.1,172.28,combo familiar,transferencia,Ruta_09,CON009,entregado,Pasco,Simón Bolívar,"(-10.396927, -76.022305)",55.2,5.2,0.3,1347.78,0.463,128.11,128.63
PED016078,ENT-00016078,2024-10-08,Martes,2024-10-11,Viernes,PJ_709770,Bodega,Bodega Don Pedro Vilcabamba 1,P009,Sprite 500ml,vidrio,25,2.79,0.0,69.72,regalo,transferencia,Ruta_15,CON005,entregado,Daniel Alcides Carrión,Vilcabamba,"(-10.636053, -76.096307)",50.4,2.7,0.7,-1000.0,0.339,125.57,124.44
PED016079,ENT-00016079,2024-10-08,Martes,2024-10-11,Viernes,PJ_709770,Bodega,Bodega Don Pedro Vilcabamba 1,P003,Sprite 2L,PET,50,8.74,0.0,437.08,2x1,tarjeta crédito,Ruta_15,CON005,entregado,Daniel Alcides Carrión,Vilcabamba,"(-10.626182, -76.117996)",34.6,14.7,4.9,3151.17,0.396,138.61,119.25
PED016080,ENT-00016080,2024-10-08,Martes,2024-10-11,Viernes,PJ_709770,Bodega,Bodega Don Pedro Vilcabamba 1,P010,Fanta 2L,PET,37,9.1,0.05,319.78,sin_promocion,transferencia,Ruta_15,CON005,entregado,Daniel Alcides Carrión,Vilcabamba,"(-10.640375, -76.100228)",56.1,16.0,1.2,1523.22,0.383,140.07,145.26
PED016081,ENT-00016081,2024-10-08,Martes,2024-10-11,Viernes,PJ_228546,Bodega,Bodega Santa Rosa Yanacancha 1,P007,Inca Kola 2L,PET,25,10.08,0.0,251.91,ninguna,tarjeta crédito,Ruta_16,CON006,entregado,Pasco,Yanacancha,"(-10.632238, -76.334375)",65.3,0.4,2.4,3499.71,0.412,157.96,115.1
PED016082,ENT-00016082,2024-10-08,Martes,2024-10-11,Viernes,PJ_228546,Bodega,Bodega Santa Rosa Yanacancha 1,P008,Agua San Luis 1L,PET,50,2.75,0.0,137.65,envío gratis,Plin,Ruta_16,CON006,entregado,Pasco,Yanacancha,"(-10.634305, -76.336859)",53.1,19.6,1.3,3454.64,0.357,129.12,130.65
PED016083,ENT-00016083,2024-10-08,Martes,2024-10-11,Viernes,PJ_228546,Bodega,Bodega Santa Rosa Yanacancha 1,P002,Inca Kola 500ml,vidrio,37,2.68,0.0,99.15,envío gratis,Yape,Ruta_16,CON006,entregado,Pasco,Yanacancha,"(-10.637007, -76.325453)",60.2,24.6,0.9,2315.11,0.285,112.54,143.44
PED016084,ENT-00016084,2024-10-08,Martes,2024-10-11,Viernes,PJ_515682,Bodega,Bodega La Esperanza Goyllarisquizga,P006,Coca-Cola 2L,PET,37,9.25,0.0,342.11,descuento por volumen,tarjeta débito,Ruta_09,CON009,entregado,Daniel Alcides Carrión,Goyllarisquizga,"(-10.580682, -76.066408)",71.8,8.4,3.1,3431.69,0.22,149.51,110.15
PED016085,ENT-00016085,2024-10-08,Martes,2024-10-11,Viernes,PJ_515682,Bodega,Bodega La Esperanza Goyllarisquizga,P007,Inca Kola 2L,PET,50,10.0,0.0,500.11,sin_promocion,transferencia,Ruta_09,CON009,entregado,Daniel Alcides Carrión,Goyllarisquizga,"(-10.583667, -76.068397)",65.1,0.0,1.4,1893.97,0.431,106.46,113.9
PED016086,ENT-00016086,2024-10-08,Martes,2024-10-11,Viernes,PJ_168228,Bodega,Bodega Santa Rosa Huariaca,P003,Sprite 2L,PET,12,9.81,0.1,105.97,ninguna,Plin,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.716202, -76.200638)",83.6,1.0,0.5,1390.46,0.38,105.28,123.03
PED016087,ENT-00016087,2024-10-08,Martes,2024-10-10,Jueves,PJ_807627,Bodega,Bodega La Esperanza Oxapampa 1,P008,Agua San Luis 1L,PET,25,2.32,0.1,52.11,promo verano,tarjeta débito,Ruta_18,CON008,entregado,Oxapampa,Oxapampa,"(-10.20199, -75.856661)",34.7,5.4,0.6,3445.41,0.375,133.97,110.88
PED016088,ENT-00016088,2024-10-08,Martes,2024-10-10,Jueves,PJ_807627,Bodega,Bodega La Esperanza Oxapampa 1,P006,Coca-Cola 2L,PET,25,10.15,0.0,253.69,sin_promocion,efectivo,Ruta_18,CON008,entregado,Oxapampa,Oxapampa,"(-10.199354, -75.865746)",61.3,3.7,0.4,2857.57,0.276,135.41,154.58
PED016089,ENT-00016089,2024-10-08,Martes,2024-10-10,Jueves,PJ_807627,Bodega,Bodega La Esperanza Oxapampa 1,P002,Inca Kola 500ml,vidrio,50,3.02,0.05,143.3,descuento temporada,transferencia,Ruta_18,CON008,entregado,Oxapampa,Oxapampa,"(-10.196946, -75.852155)",48.6,8.9,0.5,3359.18,0.386,72.93,102.32
PED016090,SIN_ENTREGA,2024-10-08,Martes,2024-10-11,Viernes,PJ_215339,Bar,Bar La Esquina Villa Rica,P010,Fanta 2L,PET,25,8.61,0.15,182.91,combo familiar,transferencia,Ruta_26,CON006,cancelado,Oxapampa,Villa Rica,"(-10.204142, -75.901024)",61.5,17.7,1.9,1973.34,0.279,116.42,110.32
PED016091,ENT-00016091,2024-10-08,Martes,2024-10-10,Jueves,PJ_923076,Supermercado,Mass Huariaca,P004,Fanta 500ml,vidrio,302,2.43,0.05,695.84,sin_promocion,efectivo,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.693079, -76.204839)",95.0,7.8,0.3,2261.72,0.372,135.37,100.74
PED016092,ENT-00016092,2024-10-08,Martes,2024-10-10,Jueves,PJ_923076,Supermercado,Mass Huariaca,P003,Sprite 2L,PET,100,8.98,0.1,807.88,ninguna,tarjeta crédito,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.691806, -76.203276)",58.4,7.5,0.1,3514.0,0.261,145.36,147.45
PED016093,ENT-00016093,2024-10-08,Martes,2024-10-10,Jueves,PJ_923076,Supermercado,Mass Huariaca,P005,Agua San Luis 500ml,PET,75,1.98,0.1,133.8,regalo,Yape,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.702776, -76.205729)",30.7,16.8,2.0,1585.28,0.457,108.15,117.01
PED016094,ENT-00016094,2024-10-08,Martes,2024-10-10,Jueves,PJ_206377,Bodega,Bodega El Progreso Pallanchacra,P010,Fanta 2L,PET,12,7.22,0.0,86.67,ninguna,transferencia,Ruta_11,CON001,entregado,Pasco,Pallanchacra,"(-10.60945, -76.286366)",95.0,9.3,3.2,974.01,0.228,141.15,108.59
